periodo,ano,mes,estado,regiao,bioma,cidade,precipitacao_mm_total,precipitacao_dias_sem_chuva,temp_max_media,temp_min_media,registros_diarios,media_hist_mm,anomalia_pct,evento_climatico
202210,2022,10,SC,Sul,Mata Atlântica,Florianópolis,194.6,6,23.335483870967742,17.106451612903225,31,170.75454545454545,13.96,normal
202211,2022,11,SC,Sul,Mata Atlântica,Florianópolis,221.3,7,23.83,17.706666666666667,30,137.46363636363637,60.99,chuva_intensa
202212,2022,12,SC,Sul,Mata Atlântica,Florianópolis,301.2,8,26.664516129032258,20.59354838709677,31,164.47272727272727,83.13,chuva_intensa
202301,2023,1,SC,Sul,Mata Atlântica,Florianópolis,152.0,1,28.46451612903226,22.06451612903226,31,158.74166666666667,-4.25,normal
202302,2023,2,SC,Sul,Mata Atlântica,Florianópolis,258.1,4,28.38214285714286,21.760714285714283,28,175.67499999999998,46.92,normal
202303,2023,3,SC,Sul,Mata Atlântica,Florianópolis,115.9,5,28.42258064516129,22.164516129032258,31,132.31666666666666,-12.41,normal
202304,2023,4,SC,Sul,Mata Atlântica,Florianópolis,88.8,12,24.916666666666668,18.55333333333333,30,96.44166666666666,-7.92,normal
202305,2023,5,SC,Sul,Mata Atlântica,Florianópolis,34.3,17,24.135483870967743,16.838709677419356,31,118.29166666666667,-71.0,seca_severa
202306,2023,6,SC,Sul,Mata Atlântica,Florianópolis,121.1,20,22.66333333333333,14.566666666666666,30,94.48333333333333,28.17,normal
202307,2023,7,SC,Sul,Mata Atlântica,Florianópolis,93.8,15,20.83225806451613,14.551612903225807,31,74.2,26.42,normal
202308,2023,8,SC,Sul,Mata Atlântica,Florianópolis,75.2,18,22.070967741935487,14.919354838709678,31,83.45454545454545,-9.89,normal
202309,2023,9,SC,Sul,Mata Atlântica,Florianópolis,110.3,7,24.02,17.236666666666668,30,109.42727272727274,0.8,normal
202310,2023,10,SC,Sul,Mata Atlântica,Florianópolis,365.7,3,22.17419354838709,17.73548387096774,31,170.75454545454545,114.17,enchente_severa
202311,2023,11,SC,Sul,Mata Atlântica,Florianópolis,254.3,10,25.25333333333333,19.35666666666667,30,137.46363636363637,84.99,chuva_intensa
202312,2023,12,SC,Sul,Mata Atlântica,Florianópolis,62.1,6,28.39032258064516,21.86774193548387,31,164.47272727272727,-62.24,seca_severa
202401,2024,1,SC,Sul,Mata Atlântica,Florianópolis,216.5,1,27.65483870967742,21.712903225806453,31,158.74166666666667,36.39,normal
202402,2024,2,SC,Sul,Mata Atlântica,Florianópolis,146.5,1,29.055172413793105,22.35862068965517,29,175.67499999999998,-16.61,normal
202403,2024,3,SC,Sul,Mata Atlântica,Florianópolis,141.2,7,28.4741935483871,21.635483870967743,31,132.31666666666666,6.71,normal
202404,2024,4,SC,Sul,Mata Atlântica,Florianópolis,262.4,6,26.49,20.65333333333333,30,96.44166666666666,172.08,enchente_severa
202405,2024,5,SC,Sul,Mata Atlântica,Florianópolis,167.9,15,23.23225806451613,16.948387096774194,31,118.29166666666667,41.94,normal
202406,2024,6,SC,Sul,Mata Atlântica,Florianópolis,71.2,19,23.1,15.476666666666668,30,94.48333333333333,-24.64,normal
202407,2024,7,SC,Sul,Mata Atlântica,Florianópolis,183.3,15,19.30322580645161,12.80967741935484,31,74.2,147.04,enchente_severa
202408,2024,8,SC,Sul,Mata Atlântica,Florianópolis,28.2,20,20.958064516129035,13.35483870967742,31,83.45454545454545,-66.21,seca_severa
202409,2024,9,SC,Sul,Mata Atlântica,Florianópolis,68.4,13,23.87333333333333,16.473333333333333,30,109.42727272727274,-37.49,seca_moderada
202410,2024,10,SC,Sul,Mata Atlântica,Florianópolis,152.4,9,24.212903225806453,18.31290322580645,31,170.75454545454545,-10.75,normal
202411,2024,11,SC,Sul,Mata Atlântica,Florianópolis,171.6,5,25.426666666666662,19.86,30,137.46363636363637,24.83,normal
202412,2024,12,SC,Sul,Mata Atlântica,Florianópolis,180.8,0,26.287096774193547,19.932258064516127,31,164.47272727272727,9.93,normal
202501,2025,1,SC,Sul,Mata Atlântica,Florianópolis,104.7,1,28.36774193548387,21.503225806451614,31,158.74166666666667,-34.04,seca_moderada
202502,2025,2,SC,Sul,Mata Atlântica,Florianópolis,105.0,3,30.307142857142857,23.075,28,175.67499999999998,-40.23,seca_moderada
202503,2025,3,SC,Sul,Mata Atlântica,Florianópolis,77.10000000000001,8,29.68387096774193,21.712903225806453,31,132.31666666666666,-41.73,seca_moderada
202504,2025,4,SC,Sul,Mata Atlântica,Florianópolis,121.7,11,25.486666666666668,18.42,30,96.44166666666666,26.19,normal
202505,2025,5,SC,Sul,Mata Atlântica,Florianópolis,41.9,14,24.11935483870968,16.970967741935485,31,118.29166666666667,-64.58,seca_severa
202506,2025,6,SC,Sul,Mata Atlântica,Florianópolis,110.5,10,20.206666666666667,13.866666666666667,30,94.48333333333333,16.95,normal
202507,2025,7,SC,Sul,Mata Atlântica,Florianópolis,25.4,23,19.748387096774195,11.783870967741937,31,74.2,-65.77,seca_severa
202508,2025,8,SC,Sul,Mata Atlântica,Florianópolis,115.9,15,20.30967741935484,13.393548387096772,31,83.45454545454545,38.88,normal
202509,2025,9,SC,Sul,Mata Atlântica,Florianópolis,142.9,8,21.8,15.01,30,109.42727272727274,30.59,normal
202510,2025,10,SC,Sul,Mata Atlântica,Florianópolis,191.1,3,22.625806451612902,17.164516129032258,31,170.75454545454545,11.92,normal
202511,2025,11,SC,Sul,Mata Atlântica,Florianópolis,106.6,9,23.99,17.44333333333333,30,137.46363636363637,-22.45,normal
202512,2025,12,SC,Sul,Mata Atlântica,Florianópolis,203.4,9,28.69032258064516,21.26774193548387,31,164.47272727272727,23.67,normal
202601,2026,1,SC,Sul,Mata Atlântica,Florianópolis,106.8,9,28.748387096774195,21.01935483870968,31,158.74166666666667,-32.72,seca_moderada
202602,2026,2,SC,Sul,Mata Atlântica,Florianópolis,164.7,4,28.892857142857142,22.13214285714286,28,175.67499999999998,-6.25,normal
202603,2026,3,SC,Sul,Mata Atlântica,Florianópolis,73.7,4,28.364516129032257,21.948387096774194,31,132.31666666666666,-44.3,seca_moderada
202604,2026,4,SC,Sul,Mata Atlântica,Florianópolis,93.5,10,26.65666666666667,19.456666666666667,30,96.44166666666666,-3.05,normal
202605,2026,5,SC,Sul,Mata Atlântica,Florianópolis,90.7,12,21.72903225806452,14.51290322580645,31,118.29166666666667,-23.33,normal
202606,2026,6,SC,Sul,Mata Atlântica,Florianópolis,4.800000000000001,1,20.625,14.75,4,94.48333333333333,-94.92,seca_severa
201501,2015,1,SE,Nordeste,Mata Atlântica,Aracaju,29.7,9,28.548387096774192,24.506451612903227,31,64.95,-54.27,seca_moderada
201502,2015,2,SE,Nordeste,Mata Atlântica,Aracaju,88.10000000000001,1,29.039285714285715,24.410714285714285,28,64.08333333333333,37.48,normal
201503,2015,3,SE,Nordeste,Mata Atlântica,Aracaju,47.3,3,29.12258064516129,24.80967741935484,31,104.15833333333335,-54.59,seca_moderada
201504,2015,4,SE,Nordeste,Mata Atlântica,Aracaju,81.3,4,29.226666666666667,24.74,30,110.15833333333335,-26.2,normal
201505,2015,5,SE,Nordeste,Mata Atlântica,Aracaju,195.2,1,27.706451612903223,23.906451612903226,31,181.23333333333335,7.71,normal
201506,2015,6,SE,Nordeste,Mata Atlântica,Aracaju,178.2,0,26.25333333333333,22.953333333333333,30,162.15,9.9,normal
201507,2015,7,SE,Nordeste,Mata Atlântica,Aracaju,112.0,0,25.67096774193548,22.638709677419357,31,125.8,-10.97,normal
201508,2015,8,SE,Nordeste,Mata Atlântica,Aracaju,65.0,5,25.5,22.17096774193548,31,80.96363636363637,-19.72,normal
201509,2015,9,SE,Nordeste,Mata Atlântica,Aracaju,32.5,6,26.85666666666667,22.94333333333333,30,65.97272727272728,-50.74,seca_moderada
201510,2015,10,SE,Nordeste,Mata Atlântica,Aracaju,37.1,14,27.72903225806452,23.51935483870968,31,48.1,-22.87,normal
201511,2015,11,SE,Nordeste,Mata Atlântica,Aracaju,6.5,23,29.59,24.37,30,57.48181818181818,-88.69,seca_severa
201512,2015,12,SE,Nordeste,Mata Atlântica,Aracaju,20.8,16,29.55483870967742,24.62258064516129,31,44.336363636363636,-53.09,seca_moderada
201601,2016,1,SE,Nordeste,Mata Atlântica,Aracaju,86.7,8,29.506451612903227,24.948387096774194,31,64.95,33.49,normal
201602,2016,2,SE,Nordeste,Mata Atlântica,Aracaju,41.0,4,29.341379310344827,25.1,29,64.08333333333333,-36.02,seca_moderada
201603,2016,3,SE,Nordeste,Mata Atlântica,Aracaju,49.1,1,29.59354838709677,25.33225806451613,31,104.15833333333335,-52.86,seca_moderada
201604,2016,4,SE,Nordeste,Mata Atlântica,Aracaju,43.9,5,28.933333333333334,25.15,30,110.15833333333335,-60.15,seca_severa
201605,2016,5,SE,Nordeste,Mata Atlântica,Aracaju,108.0,4,27.73548387096774,24.061290322580643,31,181.23333333333335,-40.41,seca_moderada
201606,2016,6,SE,Nordeste,Mata Atlântica,Aracaju,121.7,5,26.68,23.246666666666663,30,162.15,-24.95,normal
201607,2016,7,SE,Nordeste,Mata Atlântica,Aracaju,49.8,4,26.04516129032258,22.73548387096774,31,125.8,-60.41,seca_severa
201608,2016,8,SE,Nordeste,Mata Atlântica,Aracaju,56.5,8,26.56451612903226,22.638709677419357,31,80.96363636363637,-30.22,seca_moderada
201609,2016,9,SE,Nordeste,Mata Atlântica,Aracaju,53.8,3,26.75333333333333,22.95,30,65.97272727272728,-18.45,normal
201610,2016,10,SE,Nordeste,Mata Atlântica,Aracaju,27.3,9,28.429032258064517,23.86774193548387,31,48.1,-43.24,seca_moderada
201611,2016,11,SE,Nordeste,Mata Atlântica,Aracaju,31.2,13,28.933333333333334,24.27,30,57.48181818181818,-45.72,seca_moderada
201612,2016,12,SE,Nordeste,Mata Atlântica,Aracaju,31.4,14,29.59032258064516,24.69677419354839,31,44.336363636363636,-29.18,normal
201701,2017,1,SE,Nordeste,Mata Atlântica,Aracaju,40.0,1,29.60967741935484,25.13225806451613,31,64.95,-38.41,seca_moderada
201702,2017,2,SE,Nordeste,Mata Atlântica,Aracaju,58.4,4,29.775,25.40714285714285,28,64.08333333333333,-8.87,normal
201703,2017,3,SE,Nordeste,Mata Atlântica,Aracaju,72.2,2,29.648387096774197,25.370967741935484,31,104.15833333333335,-30.68,seca_moderada
201704,2017,4,SE,Nordeste,Mata Atlântica,Aracaju,158.6,1,28.706666666666667,24.89333333333333,30,110.15833333333335,43.97,normal
201705,2017,5,SE,Nordeste,Mata Atlântica,Aracaju,167.2,3,27.793548387096774,24.316129032258065,31,181.23333333333335,-7.74,normal
201706,2017,6,SE,Nordeste,Mata Atlântica,Aracaju,211.6,0,26.576666666666664,23.52,30,162.15,30.5,normal
201707,2017,7,SE,Nordeste,Mata Atlântica,Aracaju,116.1,2,25.432258064516127,22.451612903225808,31,125.8,-7.71,normal
201708,2017,8,SE,Nordeste,Mata Atlântica,Aracaju,98.7,2,25.361290322580647,22.03548387096774,31,80.96363636363637,21.91,normal
201709,2017,9,SE,Nordeste,Mata Atlântica,Aracaju,166.5,1,25.723333333333336,22.55666666666667,30,65.97272727272728,152.38,enchente_severa
201710,2017,10,SE,Nordeste,Mata Atlântica,Aracaju,68.5,0,26.81935483870968,23.583870967741937,31,48.1,42.41,normal
201711,2017,11,SE,Nordeste,Mata Atlântica,Aracaju,35.7,7,28.10333333333333,24.35,30,57.48181818181818,-37.89,seca_moderada
201712,2017,12,SE,Nordeste,Mata Atlântica,Aracaju,44.6,7,29.193548387096776,24.87741935483871,31,44.336363636363636,0.59,normal
201801,2018,1,SE,Nordeste,Mata Atlântica,Aracaju,53.0,4,29.358064516129037,24.89354838709677,31,64.95,-18.4,normal
201802,2018,2,SE,Nordeste,Mata Atlântica,Aracaju,72.8,2,29.23928571428572,24.946428571428573,28,64.08333333333333,13.6,normal
201803,2018,3,SE,Nordeste,Mata Atlântica,Aracaju,94.3,3,29.374193548387098,24.86774193548387,31,104.15833333333335,-9.46,normal
201804,2018,4,SE,Nordeste,Mata Atlântica,Aracaju,105.5,4,28.563333333333333,24.773333333333333,30,110.15833333333335,-4.23,normal
201805,2018,5,SE,Nordeste,Mata Atlântica,Aracaju,136.0,0,27.65806451612903,23.70967741935484,31,181.23333333333335,-24.96,normal
201806,2018,6,SE,Nordeste,Mata Atlântica,Aracaju,111.2,2,26.883333333333333,23.19333333333333,30,162.15,-31.42,seca_moderada
201807,2018,7,SE,Nordeste,Mata Atlântica,Aracaju,91.6,0,26.006451612903227,22.451612903225808,31,125.8,-27.19,normal
201808,2018,8,SE,Nordeste,Mata Atlântica,Aracaju,47.7,2,26.796774193548387,22.94516129032258,31,80.96363636363637,-41.08,seca_moderada
201809,2018,9,SE,Nordeste,Mata Atlântica,Aracaju,34.9,3,27.46,23.540000000000003,30,65.97272727272728,-47.1,seca_moderada
201810,2018,10,SE,Nordeste,Mata Atlântica,Aracaju,35.8,6,28.80967741935484,24.11935483870968,31,48.1,-25.57,normal
201811,2018,11,SE,Nordeste,Mata Atlântica,Aracaju,56.6,0,29.05,24.65666666666667,30,57.48181818181818,-1.53,normal
201812,2018,12,SE,Nordeste,Mata Atlântica,Aracaju,32.2,4,29.98064516129032,24.887096774193548,31,44.336363636363636,-27.37,normal
201901,2019,1,SE,Nordeste,Mata Atlântica,Aracaju,54.9,2,30.032258064516128,25.30322580645161,31,64.95,-15.47,normal
201902,2019,2,SE,Nordeste,Mata Atlântica,Aracaju,38.9,1,30.910714285714285,25.732142857142858,28,64.08333333333333,-39.3,seca_moderada
201903,2019,3,SE,Nordeste,Mata Atlântica,Aracaju,151.6,5,30.56451612903226,25.12258064516129,31,104.15833333333335,45.55,normal
201904,2019,4,SE,Nordeste,Mata Atlântica,Aracaju,74.9,2,29.58,25.26,30,110.15833333333335,-32.01,seca_moderada
201905,2019,5,SE,Nordeste,Mata Atlântica,Aracaju,70.6,5,29.325806451612905,24.38064516129032,31,181.23333333333335,-61.04,seca_severa
201906,2019,6,SE,Nordeste,Mata Atlântica,Aracaju,207.7,1,27.07,23.446666666666665,30,162.15,28.09,normal
201907,2019,7,SE,Nordeste,Mata Atlântica,Aracaju,214.2,3,26.187096774193545,22.503225806451614,31,125.8,70.27,chuva_intensa
201908,2019,8,SE,Nordeste,Mata Atlântica,Aracaju,70.8,1,26.206451612903223,22.538709677419355,31,80.96363636363637,-12.55,normal
201909,2019,9,SE,Nordeste,Mata Atlântica,Aracaju,61.6,1,26.683333333333334,22.95,30,65.97272727272728,-6.63,normal
201910,2019,10,SE,Nordeste,Mata Atlântica,Aracaju,64.3,2,28.05161290322581,23.61290322580645,31,48.1,33.68,normal
201911,2019,11,SE,Nordeste,Mata Atlântica,Aracaju,37.5,7,29.523333333333333,24.423333333333336,30,57.48181818181818,-34.76,seca_moderada
201912,2019,12,SE,Nordeste,Mata Atlântica,Aracaju,42.3,6,30.451612903225808,24.870967741935484,31,44.336363636363636,-4.59,normal
202001,2020,1,SE,Nordeste,Mata Atlântica,Aracaju,39.5,6,30.63225806451613,25.32903225806452,31,64.95,-39.18,seca_moderada
202002,2020,2,SE,Nordeste,Mata Atlântica,Aracaju,57.8,0,31.079310344827583,25.58620689655172,29,64.08333333333333,-9.8,normal
202003,2020,3,SE,Nordeste,Mata Atlântica,Aracaju,134.1,1,30.93870967741936,25.258064516129032,31,104.15833333333335,28.75,normal
202004,2020,4,SE,Nordeste,Mata Atlântica,Aracaju,150.8,4,29.696666666666665,24.9,30,110.15833333333335,36.89,normal
202005,2020,5,SE,Nordeste,Mata Atlântica,Aracaju,197.8,1,27.993548387096773,24.258064516129032,31,181.23333333333335,9.14,normal
202006,2020,6,SE,Nordeste,Mata Atlântica,Aracaju,127.5,0,26.996666666666663,23.266666666666666,30,162.15,-21.37,normal
202007,2020,7,SE,Nordeste,Mata Atlântica,Aracaju,124.4,3,26.274193548387096,22.40967741935484,31,125.8,-1.11,normal
202008,2020,8,SE,Nordeste,Mata Atlântica,Aracaju,72.3,0,26.212903225806453,22.212903225806453,31,80.96363636363637,-10.7,normal
202009,2020,9,SE,Nordeste,Mata Atlântica,Aracaju,61.2,0,26.95,22.736666666666668,30,65.97272727272728,-7.23,normal
202010,2020,10,SE,Nordeste,Mata Atlântica,Aracaju,27.3,8,29.032258064516128,23.835483870967742,31,48.1,-43.24,seca_moderada
202011,2020,11,SE,Nordeste,Mata Atlântica,Aracaju,116.1,3,29.226666666666667,24.39333333333333,30,57.48181818181818,101.98,enchente_severa
202012,2020,12,SE,Nordeste,Mata Atlântica,Aracaju,28.6,6,29.67419354838709,24.616129032258065,31,44.336363636363636,-35.49,seca_moderada
202101,2021,1,SE,Nordeste,Mata Atlântica,Aracaju,57.4,2,29.574193548387097,24.59032258064516,31,64.95,-11.62,normal
202102,2021,2,SE,Nordeste,Mata Atlântica,Aracaju,19.6,10,30.914285714285715,25.12142857142857,28,64.08333333333333,-69.41,seca_severa
202103,2021,3,SE,Nordeste,Mata Atlântica,Aracaju,72.7,7,30.274193548387096,24.79032258064516,31,104.15833333333335,-30.2,seca_moderada
202104,2021,4,SE,Nordeste,Mata Atlântica,Aracaju,121.0,2,29.043333333333333,24.59,30,110.15833333333335,9.84,normal
202105,2021,5,SE,Nordeste,Mata Atlântica,Aracaju,202.4,1,27.31290322580645,23.541935483870965,31,181.23333333333335,11.68,normal
202106,2021,6,SE,Nordeste,Mata Atlântica,Aracaju,87.8,2,26.726666666666667,22.81,30,162.15,-45.85,seca_moderada
202107,2021,7,SE,Nordeste,Mata Atlântica,Aracaju,214.2,3,25.816129032258065,22.48064516129032,31,125.8,70.27,chuva_intensa
202108,2021,8,SE,Nordeste,Mata Atlântica,Aracaju,68.4,1,25.85483870967742,22.32258064516129,31,80.96363636363637,-15.52,normal
202109,2021,9,SE,Nordeste,Mata Atlântica,Aracaju,41.9,4,27.62333333333333,23.17,30,65.97272727272728,-36.49,seca_moderada
202110,2021,10,SE,Nordeste,Mata Atlântica,Aracaju,54.0,4,28.993548387096777,24.141935483870967,31,48.1,12.27,normal
202111,2021,11,SE,Nordeste,Mata Atlântica,Aracaju,46.3,3,29.596666666666668,24.813333333333333,30,57.48181818181818,-19.45,normal
202112,2021,12,SE,Nordeste,Mata Atlântica,Aracaju,97.0,1,29.270967741935483,24.71935483870968,31,44.336363636363636,118.78,enchente_severa
202201,2022,1,SE,Nordeste,Mata Atlântica,Aracaju,116.7,2,28.96451612903226,24.151612903225807,31,64.95,79.68,chuva_intensa
202202,2022,2,SE,Nordeste,Mata Atlântica,Aracaju,37.9,1,30.071428571428573,24.87857142857143,28,64.08333333333333,-40.86,seca_moderada
202203,2022,3,SE,Nordeste,Mata Atlântica,Aracaju,176.9,1,29.10967741935484,24.364516129032257,31,104.15833333333335,69.84,chuva_intensa
202204,2022,4,SE,Nordeste,Mata Atlântica,Aracaju,149.2,2,29.53666666666667,24.08333333333333,30,110.15833333333335,35.44,normal
202205,2022,5,SE,Nordeste,Mata Atlântica,Aracaju,216.1,2,28.29032258064516,23.75483870967742,31,181.23333333333335,19.24,normal
202206,2022,6,SE,Nordeste,Mata Atlântica,Aracaju,191.6,0,26.21333333333333,22.55333333333333,30,162.15,18.16,normal
202207,2022,7,SE,Nordeste,Mata Atlântica,Aracaju,160.6,0,25.84193548387097,22.216129032258067,31,125.8,27.66,normal
202208,2022,8,SE,Nordeste,Mata Atlântica,Aracaju,121.7,4,26.067741935483877,21.88387096774193,31,80.96363636363637,50.31,chuva_intensa
202209,2022,9,SE,Nordeste,Mata Atlântica,Aracaju,80.6,4,26.496666666666663,22.01333333333333,30,65.97272727272728,22.17,normal
202210,2022,10,SE,Nordeste,Mata Atlântica,Aracaju,74.6,6,28.03548387096774,23.44193548387097,31,48.1,55.09,chuva_intensa
202211,2022,11,SE,Nordeste,Mata Atlântica,Aracaju,188.6,1,28.326666666666664,23.72,30,57.48181818181818,228.1,enchente_severa
202212,2022,12,SE,Nordeste,Mata Atlântica,Aracaju,63.3,6,28.77741935483871,23.95483870967742,31,44.336363636363636,42.77,normal
202301,2023,1,SE,Nordeste,Mata Atlântica,Aracaju,60.5,3,29.05806451612903,24.24516129032258,31,64.95,-6.85,normal
202302,2023,2,SE,Nordeste,Mata Atlântica,Aracaju,73.89999999999999,4,29.464285714285715,24.417857142857144,28,64.08333333333333,15.32,normal
202303,2023,3,SE,Nordeste,Mata Atlântica,Aracaju,140.0,2,29.074193548387097,24.070967741935487,31,104.15833333333335,34.41,normal
202304,2023,4,SE,Nordeste,Mata Atlântica,Aracaju,125.4,3,28.673333333333336,23.836666666666662,30,110.15833333333335,13.84,normal
202305,2023,5,SE,Nordeste,Mata Atlântica,Aracaju,217.6,1,27.80322580645161,23.703225806451613,31,181.23333333333335,20.07,normal
202306,2023,6,SE,Nordeste,Mata Atlântica,Aracaju,235.0,0,26.57,22.976666666666667,30,162.15,44.93,normal
202307,2023,7,SE,Nordeste,Mata Atlântica,Aracaju,106.7,2,26.47741935483871,22.451612903225808,31,125.8,-15.18,normal
202308,2023,8,SE,Nordeste,Mata Atlântica,Aracaju,102.5,2,26.79032258064516,22.496774193548383,31,80.96363636363637,26.6,normal
202309,2023,9,SE,Nordeste,Mata Atlântica,Aracaju,59.3,2,27.64,23.00333333333333,30,65.97272727272728,-10.11,normal
202310,2023,10,SE,Nordeste,Mata Atlântica,Aracaju,46.1,3,28.887096774193548,23.4741935483871,31,48.1,-4.16,normal
202311,2023,11,SE,Nordeste,Mata Atlântica,Aracaju,37.6,5,29.683333333333334,24.10666666666667,30,57.48181818181818,-34.59,seca_moderada
202312,2023,12,SE,Nordeste,Mata Atlântica,Aracaju,74.8,4,29.700000000000003,24.56451612903226,31,44.336363636363636,68.71,chuva_intensa
202401,2024,1,SE,Nordeste,Mata Atlântica,Aracaju,80.5,7,30.496774193548383,24.638709677419357,31,64.95,23.94,normal
202402,2024,2,SE,Nordeste,Mata Atlântica,Aracaju,116.3,3,30.22068965517241,25.279310344827586,29,64.08333333333333,81.48,chuva_intensa
202403,2024,3,SE,Nordeste,Mata Atlântica,Aracaju,117.2,6,31.193548387096776,25.493548387096773,31,104.15833333333335,12.52,normal
202404,2024,4,SE,Nordeste,Mata Atlântica,Aracaju,111.1,1,30.10666666666667,24.666666666666668,30,110.15833333333335,0.85,normal
202405,2024,5,SE,Nordeste,Mata Atlântica,Aracaju,223.7,1,28.396774193548385,23.916129032258063,31,181.23333333333335,23.43,normal
